"","X1","unitid","year","fips","opeid","inst_name_fsa","loan_type","loan_recipients_unitid","num_loans_disbursed_unitid","num_loans_originated_unitid","value_loans_originated_unitid","value_loan_disbursements_unitid","loan_recipients_opeid","num_loans_disbursed_opeid","num_loans_originated_opeid","value_loans_originated_opeid","value_loan_disbursements_opeid","allocation_flag","combined_flag","other_assoc_opeids","hbcu"
"1758",17585,455910,2017,"North Carolina","04129400","CENTER FOR MASSAGE & NATURAL HEALTH","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1759",17586,455910,2017,"North Carolina","04129400","CENTER FOR MASSAGE & NATURAL HEALTH","Unsubsidized Direct Loan&ndash,Undergraduate",43,88,43,160389,160389,43,88,43,160389,160389,"No","No",NA,"No"
"1760",17587,455910,2017,"North Carolina","04129400","CENTER FOR MASSAGE & NATURAL HEALTH","Direct Loan Parent PLUS",1,2,1,1524,1524,1,2,1,1524,1524,"No","No",NA,"No"
"1761",17588,455910,2017,"North Carolina","04129400","CENTER FOR MASSAGE & NATURAL HEALTH","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1762",17589,455910,2017,"North Carolina","04129400","CENTER FOR MASSAGE & NATURAL HEALTH","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1763",17590,455910,2017,"North Carolina","04129400","CENTER FOR MASSAGE & NATURAL HEALTH","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1764",17591,455910,2017,"North Carolina","04129400","CENTER FOR MASSAGE & NATURAL HEALTH","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1765",17592,456092,2017,"Georgia","04152300","GEORGIA BEAUTY ACADEMY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1766",17593,456092,2017,"Georgia","04152300","GEORGIA BEAUTY ACADEMY","Unsubsidized Direct Loan&ndash,Undergraduate",18,31,18,38812,34853,18,31,18,38812,34853,"No","No",NA,"No"
"1767",17594,456092,2017,"Georgia","04152300","GEORGIA BEAUTY ACADEMY","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1768",17595,456092,2017,"Georgia","04152300","GEORGIA BEAUTY ACADEMY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1769",17596,456092,2017,"Georgia","04152300","GEORGIA BEAUTY ACADEMY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1770",17597,456092,2017,"Georgia","04152300","GEORGIA BEAUTY ACADEMY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1771",17598,456092,2017,"Georgia","04152300","GEORGIA BEAUTY ACADEMY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1772",17599,456968,2017,"North Carolina","04120300","HEALTH AND STYLE INSTITUTE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1773",17600,456968,2017,"North Carolina","04120300","HEALTH AND STYLE INSTITUTE","Unsubsidized Direct Loan&ndash,Undergraduate",439,781,448,1557990,1552787,439,781,448,1557990,1552787,"No","No",NA,"No"
"1774",17601,456968,2017,"North Carolina","04120300","HEALTH AND STYLE INSTITUTE","Direct Loan Parent PLUS",34,66,34,191355,191355,34,66,34,191355,191355,"No","No",NA,"No"
"1775",17602,456968,2017,"North Carolina","04120300","HEALTH AND STYLE INSTITUTE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1776",17603,456968,2017,"North Carolina","04120300","HEALTH AND STYLE INSTITUTE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1777",17604,456968,2017,"North Carolina","04120300","HEALTH AND STYLE INSTITUTE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1778",17605,456968,2017,"North Carolina","04120300","HEALTH AND STYLE INSTITUTE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1779",17606,457466,2017,"Georgia","04149900","PROFILE INSTITUTE OF BARBER-STYLING","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1780",17607,457466,2017,"Georgia","04149900","PROFILE INSTITUTE OF BARBER-STYLING","Unsubsidized Direct Loan&ndash,Undergraduate",17,21,17,37180,37180,17,21,17,37180,37180,"No","No",NA,"No"
"1781",17608,457466,2017,"Georgia","04149900","PROFILE INSTITUTE OF BARBER-STYLING","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1782",17609,457466,2017,"Georgia","04149900","PROFILE INSTITUTE OF BARBER-STYLING","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1783",17610,457466,2017,"Georgia","04149900","PROFILE INSTITUTE OF BARBER-STYLING","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1784",17611,457466,2017,"Georgia","04149900","PROFILE INSTITUTE OF BARBER-STYLING","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1785",17612,457466,2017,"Georgia","04149900","PROFILE INSTITUTE OF BARBER-STYLING","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1786",17613,457475,2017,"Georgia","04150900","KEUNE ACADEMY BY 124","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1787",17614,457475,2017,"Georgia","04150900","KEUNE ACADEMY BY 124","Unsubsidized Direct Loan&ndash,Undergraduate",83,205,104,292416,292416,83,205,104,292416,292416,"No","No",NA,"No"
"1788",17615,457475,2017,"Georgia","04150900","KEUNE ACADEMY BY 124","Direct Loan Parent PLUS",12,24,12,96194,96194,12,24,12,96194,96194,"No","No",NA,"No"
"1789",17616,457475,2017,"Georgia","04150900","KEUNE ACADEMY BY 124","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1790",17617,457475,2017,"Georgia","04150900","KEUNE ACADEMY BY 124","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1791",17618,457475,2017,"Georgia","04150900","KEUNE ACADEMY BY 124","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1792",17619,457475,2017,"Georgia","04150900","KEUNE ACADEMY BY 124","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1793",17620,459994,2017,"District of Columbia","00145900","STRAYER UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1794",17621,459994,2017,"District of Columbia","00145900","STRAYER UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",26617.484375,78648.140625,31854.234375,162761888,162761888,29948,88489,35840,183127498,183127498,"Yes","No",NA,"No"
"1795",17622,459994,2017,"District of Columbia","00145900","STRAYER UNIVERSITY","Direct Loan Parent PLUS",120.875443,335.073853,131.540924,1082720.5,1082720.5,136,377,148,1218196,1218196,"Yes","No",NA,"No"
"1796",17623,459994,2017,"District of Columbia","00145900","STRAYER UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1797",17624,459994,2017,"District of Columbia","00145900","STRAYER UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1798",17625,459994,2017,"District of Columbia","00145900","STRAYER UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1799",17626,459994,2017,"District of Columbia","00145900","STRAYER UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1800",17627,460765,2017,"North Carolina","04178100","CAROLINA COLLEGE OF HAIR DESIGN","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1801",17628,460765,2017,"North Carolina","04178100","CAROLINA COLLEGE OF HAIR DESIGN","Unsubsidized Direct Loan&ndash,Undergraduate",9,17,9,32500,32500,9,17,9,32500,32500,"No","No",NA,"No"
"1802",17629,460765,2017,"North Carolina","04178100","CAROLINA COLLEGE OF HAIR DESIGN","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1803",17630,460765,2017,"North Carolina","04178100","CAROLINA COLLEGE OF HAIR DESIGN","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1804",17631,460765,2017,"North Carolina","04178100","CAROLINA COLLEGE OF HAIR DESIGN","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1805",17632,460765,2017,"North Carolina","04178100","CAROLINA COLLEGE OF HAIR DESIGN","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1806",17633,460765,2017,"North Carolina","04178100","CAROLINA COLLEGE OF HAIR DESIGN","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1807",17634,461032,2017,"North Carolina","04154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1808",17635,461032,2017,"North Carolina","04154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","Unsubsidized Direct Loan&ndash,Undergraduate",97,195,97,459164,459164,97,195,97,459164,459164,"No","No",NA,"No"
"1809",17636,461032,2017,"North Carolina","04154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1810",17637,461032,2017,"North Carolina","04154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1811",17638,461032,2017,"North Carolina","04154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1812",17639,461032,2017,"North Carolina","04154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1813",17640,461032,2017,"North Carolina","04154200","CAROLINA COLLEGE OF BIBLICAL STUDIES","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1814",17641,461139,2017,"North Carolina","04073300","JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1815",17642,461139,2017,"North Carolina","04073300","JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE","Unsubsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1816",17643,461139,2017,"North Carolina","04073300","JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1817",17644,461139,2017,"North Carolina","04073300","JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1818",17645,461139,2017,"North Carolina","04073300","JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1819",17646,461139,2017,"North Carolina","04073300","JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1820",17647,461139,2017,"North Carolina","04073300","JUNG TAO SCHOOL OF CLASSICAL CHINESE MEDICINE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1821",17648,461236,2017,"Georgia","04156500","GEORGIA CHRISTIAN UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1822",17649,461236,2017,"Georgia","04156500","GEORGIA CHRISTIAN UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3,4,3,13500,13500,3,4,3,13500,13500,"No","No",NA,"No"
"1823",17650,461236,2017,"Georgia","04156500","GEORGIA CHRISTIAN UNIVERSITY","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1824",17651,461236,2017,"Georgia","04156500","GEORGIA CHRISTIAN UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1825",17652,461236,2017,"Georgia","04156500","GEORGIA CHRISTIAN UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1826",17653,461236,2017,"Georgia","04156500","GEORGIA CHRISTIAN UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1827",17654,461236,2017,"Georgia","04156500","GEORGIA CHRISTIAN UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1828",17655,461485,2017,"North Carolina","04173000","SHEPHERDS THEOLOGICAL SEMINARY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1829",17656,461485,2017,"North Carolina","04173000","SHEPHERDS THEOLOGICAL SEMINARY","Unsubsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1830",17657,461485,2017,"North Carolina","04173000","SHEPHERDS THEOLOGICAL SEMINARY","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1831",17658,461485,2017,"North Carolina","04173000","SHEPHERDS THEOLOGICAL SEMINARY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1832",17659,461485,2017,"North Carolina","04173000","SHEPHERDS THEOLOGICAL SEMINARY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1833",17660,461485,2017,"North Carolina","04173000","SHEPHERDS THEOLOGICAL SEMINARY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1834",17661,461485,2017,"North Carolina","04173000","SHEPHERDS THEOLOGICAL SEMINARY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1835",17662,461528,2017,"North Carolina","04173700","GRACE COLLEGE OF DIVINITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1836",17663,461528,2017,"North Carolina","04173700","GRACE COLLEGE OF DIVINITY","Unsubsidized Direct Loan&ndash,Undergraduate",40,97,50,170492,170492,40,97,50,170492,170492,"No","No",NA,"No"
"1837",17664,461528,2017,"North Carolina","04173700","GRACE COLLEGE OF DIVINITY","Direct Loan Parent PLUS",1,2,1,1422,1422,1,2,1,1422,1422,"No","No",NA,"No"
"1838",17665,461528,2017,"North Carolina","04173700","GRACE COLLEGE OF DIVINITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1839",17666,461528,2017,"North Carolina","04173700","GRACE COLLEGE OF DIVINITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1840",17667,461528,2017,"North Carolina","04173700","GRACE COLLEGE OF DIVINITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1841",17668,461528,2017,"North Carolina","04173700","GRACE COLLEGE OF DIVINITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1842",17669,475121,2017,"Georgia","01303900","SOUTH UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1843",17670,475121,2017,"Georgia","01303900","SOUTH UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",8305.555664,24541.496094,10696.819336,45694768,45691196,9298,27474,11975,51154911,51150911,"Yes","No",NA,"No"
"1844",17671,475121,2017,"Georgia","01303900","SOUTH UNIVERSITY","Direct Loan Parent PLUS",291.203613,854.852295,342.119568,2409300.75,2405247.25,326,957,383,2697192,2692654,"Yes","No",NA,"No"
"1845",17672,475121,2017,"Georgia","01303900","SOUTH UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1846",17673,475121,2017,"Georgia","01303900","SOUTH UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1847",17674,475121,2017,"Georgia","01303900","SOUTH UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1848",17675,475121,2017,"Georgia","01303900","SOUTH UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",NA,"No"
"1849",17676,475556,2017,"North Carolina","04204700","PAUL MITCHELL THE SCHOOL RALEIGH","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1850",17677,475556,2017,"North Carolina","04204700","PAUL MITCHELL THE SCHOOL RALEIGH","Unsubsidized Direct Loan&ndash,Undergraduate",118,263,139,501999,501999,118,263,139,501999,501999,"No","No",NA,"No"
"1851",17678,475556,2017,"North Carolina","04204700","PAUL MITCHELL THE SCHOOL RALEIGH","Direct Loan Parent PLUS",9,20,10,66744,66744,9,20,10,66744,66744,"No","No",NA,"No"
"1852",17679,475556,2017,"North Carolina","04204700","PAUL MITCHELL THE SCHOOL RALEIGH","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1853",17680,475556,2017,"North Carolina","04204700","PAUL MITCHELL THE SCHOOL RALEIGH","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1854",17681,475556,2017,"North Carolina","04204700","PAUL MITCHELL THE SCHOOL RALEIGH","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1855",17682,475556,2017,"North Carolina","04204700","PAUL MITCHELL THE SCHOOL RALEIGH","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1856",17683,476805,2017,"Alabama","04197500","UNIVERSITY ACADEMY OF HAIR DESIGN","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1857",17684,476805,2017,"Alabama","04197500","UNIVERSITY ACADEMY OF HAIR DESIGN","Unsubsidized Direct Loan&ndash,Undergraduate",22,49,26,101488,101488,22,49,26,101488,101488,"No","No",NA,"No"
"1858",17685,476805,2017,"Alabama","04197500","UNIVERSITY ACADEMY OF HAIR DESIGN","Direct Loan Parent PLUS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1859",17686,476805,2017,"Alabama","04197500","UNIVERSITY ACADEMY OF HAIR DESIGN","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1860",17687,476805,2017,"Alabama","04197500","UNIVERSITY ACADEMY OF HAIR DESIGN","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1861",17688,476805,2017,"Alabama","04197500","UNIVERSITY ACADEMY OF HAIR DESIGN","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1862",17689,476805,2017,"Alabama","04197500","UNIVERSITY ACADEMY OF HAIR DESIGN","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1863",17690,476887,2017,"Georgia","04204500","ELAINE STERLING INSTITUTE(THE)","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1864",17691,476887,2017,"Georgia","04204500","ELAINE STERLING INSTITUTE(THE)","Unsubsidized Direct Loan&ndash,Undergraduate",302,649,359,1327542,1327542,302,649,359,1327542,1327542,"No","No",NA,"No"
"1865",17692,476887,2017,"Georgia","04204500","ELAINE STERLING INSTITUTE(THE)","Direct Loan Parent PLUS",21,47,26,160212,160212,21,47,26,160212,160212,"No","No",NA,"No"
"1866",17693,476887,2017,"Georgia","04204500","ELAINE STERLING INSTITUTE(THE)","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1867",17694,476887,2017,"Georgia","04204500","ELAINE STERLING INSTITUTE(THE)","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1868",17695,476887,2017,"Georgia","04204500","ELAINE STERLING INSTITUTE(THE)","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1869",17696,476887,2017,"Georgia","04204500","ELAINE STERLING INSTITUTE(THE)","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1870",17697,480037,2017,"North Carolina","04206500","MYCOMPUTERCAREER.COM","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1871",17698,480037,2017,"North Carolina","04206500","MYCOMPUTERCAREER.COM","Unsubsidized Direct Loan&ndash,Undergraduate",1319,2505,1335,7327414,7327414,1319,2505,1335,7327414,7327414,"No","No",NA,"No"
"1872",17699,480037,2017,"North Carolina","04206500","MYCOMPUTERCAREER.COM","Direct Loan Parent PLUS",92,180,94,1193381,1193381,92,180,94,1193381,1193381,"No","No",NA,"No"
"1873",17700,480037,2017,"North Carolina","04206500","MYCOMPUTERCAREER.COM","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1874",17701,480037,2017,"North Carolina","04206500","MYCOMPUTERCAREER.COM","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1875",17702,480037,2017,"North Carolina","04206500","MYCOMPUTERCAREER.COM","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1876",17703,480037,2017,"North Carolina","04206500","MYCOMPUTERCAREER.COM","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1877",17704,480976,2017,"Alabama","04211000","SALON PROFESSIONAL ACADEMY (THE)","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1878",17705,480976,2017,"Alabama","04211000","SALON PROFESSIONAL ACADEMY (THE)","Unsubsidized Direct Loan&ndash,Undergraduate",30,65,35,111802,111802,30,65,35,111802,111802,"No","No",NA,"No"
"1879",17706,480976,2017,"Alabama","04211000","SALON PROFESSIONAL ACADEMY (THE)","Direct Loan Parent PLUS",1,4,1,9955,9955,1,4,1,9955,9955,"No","No",NA,"No"
"1880",17707,480976,2017,"Alabama","04211000","SALON PROFESSIONAL ACADEMY (THE)","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1881",17708,480976,2017,"Alabama","04211000","SALON PROFESSIONAL ACADEMY (THE)","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1882",17709,480976,2017,"Alabama","04211000","SALON PROFESSIONAL ACADEMY (THE)","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1883",17710,480976,2017,"Alabama","04211000","SALON PROFESSIONAL ACADEMY (THE)","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
"1884",17711,481146,2017,"Georgia","04203800","WOODRUFF MEDICAL TRAINING AND TESTING","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",NA,"No"
