"","unitid","year","fips","opeid","inst_name_fsa","loan_type","loan_recipients_unitid","num_loans_disbursed_unitid","num_loans_originated_unitid","value_loans_originated_unitid","value_loan_disbursements_unitid","loan_recipients_opeid","num_loans_disbursed_opeid","num_loans_originated_opeid","value_loans_originated_opeid","value_loan_disbursements_opeid","allocation_flag","combined_flag","other_assoc_opeids"
"13958",102058,2016,"Alabama","04067300","SELMA UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13959",102076,2016,"Alabama","00103800","SNEAD STATE COMMUNITY COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13960",102076,2016,"Alabama","00103800","SNEAD STATE COMMUNITY COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",234,477,280,641193,641193,234,477,280,641193,641193,"No","No",""
"13961",102076,2016,"Alabama","00103800","SNEAD STATE COMMUNITY COLLEGE","Direct Loan Parent PLUS",7,10,7,22504,22504,7,10,7,22504,22504,"No","No",""
"13962",102076,2016,"Alabama","00103800","SNEAD STATE COMMUNITY COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13963",102076,2016,"Alabama","00103800","SNEAD STATE COMMUNITY COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13964",102076,2016,"Alabama","00103800","SNEAD STATE COMMUNITY COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13965",102076,2016,"Alabama","00103800","SNEAD STATE COMMUNITY COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13966",102094,2016,"Alabama","00105700","UNIVERSITY OF SOUTH ALABAMA","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13967",102094,2016,"Alabama","00105700","UNIVERSITY OF SOUTH ALABAMA","Unsubsidized Direct Loan&ndash,Undergraduate",5676,11510,6563,23799600,23799600,5676,11510,6563,23799601,23799601,"No","No",""
"13968",102094,2016,"Alabama","00105700","UNIVERSITY OF SOUTH ALABAMA","Direct Loan Parent PLUS",1923,3801,2147,23024708,23024708,1923,3801,2147,23024709,23024709,"No","No",""
"13969",102094,2016,"Alabama","00105700","UNIVERSITY OF SOUTH ALABAMA","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13970",102094,2016,"Alabama","00105700","UNIVERSITY OF SOUTH ALABAMA","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13971",102094,2016,"Alabama","00105700","UNIVERSITY OF SOUTH ALABAMA","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13972",102094,2016,"Alabama","00105700","UNIVERSITY OF SOUTH ALABAMA","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13973",102234,2016,"Alabama","00104100","SPRING HILL COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13974",102234,2016,"Alabama","00104100","SPRING HILL COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",839,1824,978,3134250,3134250,839,1824,978,3134250,3134250,"No","No",""
"13975",102234,2016,"Alabama","00104100","SPRING HILL COLLEGE","Direct Loan Parent PLUS",277,563,312,3910034,3910034,277,563,312,3910034,3910034,"No","No",""
"13976",102234,2016,"Alabama","00104100","SPRING HILL COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13977",102234,2016,"Alabama","00104100","SPRING HILL COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13978",102234,2016,"Alabama","00104100","SPRING HILL COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13979",102234,2016,"Alabama","00104100","SPRING HILL COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13980",102261,2016,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13981",102261,2016,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Unsubsidized Direct Loan&ndash,Undergraduate",116,195,118,582167,575417,116,195,118,582167,575417,"No","No",""
"13982",102261,2016,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Direct Loan Parent PLUS",10,20,10,125938,125938,10,20,10,125938,125938,"No","No",""
"13983",102261,2016,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13984",102261,2016,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13985",102261,2016,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13986",102261,2016,"Alabama","02270400","SOUTHEASTERN BIBLE COLLEGE","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13987",102270,2016,"Alabama","00104400","Stillman College","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13988",102270,2016,"Alabama","00104400","Stillman College","Unsubsidized Direct Loan&ndash,Undergraduate",621,1194,621,2277532,2277532,621,1194,621,2277532,2277532,"No","No",""
"13989",102270,2016,"Alabama","00104400","Stillman College","Direct Loan Parent PLUS",157,322,157,1075302,1075302,157,322,157,1075302,1075302,"No","No",""
"13990",102270,2016,"Alabama","00104400","Stillman College","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13991",102270,2016,"Alabama","00104400","Stillman College","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13992",102270,2016,"Alabama","00104400","Stillman College","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13993",102270,2016,"Alabama","00104400","Stillman College","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13994",102298,2016,"Alabama","00104600","Talladega College","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13995",102298,2016,"Alabama","00104600","Talladega College","Unsubsidized Direct Loan&ndash,Undergraduate",610,1180,622,2422057,2422057,610,1180,622,2422057,2422057,"No","No",""
"13996",102298,2016,"Alabama","00104600","Talladega College","Direct Loan Parent PLUS",116,223,116,779931,779931,116,223,116,779931,779931,"No","No",""
"13997",102298,2016,"Alabama","00104600","Talladega College","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13998",102298,2016,"Alabama","00104600","Talladega College","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"13999",102298,2016,"Alabama","00104600","Talladega College","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14000",102298,2016,"Alabama","00104600","Talladega College","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14001",102368,2016,"Alabama","00104700","TROY UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14002",102368,2016,"Alabama","00104700","TROY UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",7050,17358,7684,30392296,30392296,7050,17358,7684,30392296,30392296,"No","No",""
"14003",102368,2016,"Alabama","00104700","TROY UNIVERSITY","Direct Loan Parent PLUS",714,1385,822,7309095,7309095,714,1385,822,7309095,7309095,"No","No",""
"14004",102368,2016,"Alabama","00104700","TROY UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14005",102368,2016,"Alabama","00104700","TROY UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14006",102368,2016,"Alabama","00104700","TROY UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14007",102368,2016,"Alabama","00104700","TROY UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14008",102377,2016,"Alabama","00105000","TUSKEGEE UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14009",102377,2016,"Alabama","00105000","TUSKEGEE UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",1904,4580,2376,6980087,6980087,1904,4580,2376,6980087,6980087,"No","No",""
"14010",102377,2016,"Alabama","00105000","TUSKEGEE UNIVERSITY","Direct Loan Parent PLUS",784,1975,1014,15288696,15288696,784,1975,1014,15288696,15288696,"No","No",""
"14011",102377,2016,"Alabama","00105000","TUSKEGEE UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14012",102377,2016,"Alabama","00105000","TUSKEGEE UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14013",102377,2016,"Alabama","00105000","TUSKEGEE UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14014",102377,2016,"Alabama","00105000","TUSKEGEE UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14015",102395,2016,"Alabama","02170600","United States Sports Academy","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14016",102395,2016,"Alabama","02170600","United States Sports Academy","Unsubsidized Direct Loan&ndash,Undergraduate",57,96,96,240966,240966,57,96,96,240966,240966,"No","No",""
"14017",102395,2016,"Alabama","02170600","United States Sports Academy","Direct Loan Parent PLUS",2,2,2,6561,6561,2,2,2,6561,6561,"No","No",""
"14018",102395,2016,"Alabama","02170600","United States Sports Academy","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14019",102395,2016,"Alabama","02170600","United States Sports Academy","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14020",102395,2016,"Alabama","02170600","United States Sports Academy","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14021",102395,2016,"Alabama","02170600","United States Sports Academy","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14022",131159,2016,"District of Columbia","00143400","AMERICAN UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14023",131159,2016,"District of Columbia","00143400","AMERICAN UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3264,6639,3624,9189873,9188873,3264,6639,3624,9189873,9188873,"No","No",""
"14024",131159,2016,"District of Columbia","00143400","AMERICAN UNIVERSITY","Direct Loan Parent PLUS",1021,2124,1408,27133534,27133534,1021,2124,1408,27133534,27133534,"No","No",""
"14025",131159,2016,"District of Columbia","00143400","AMERICAN UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14026",131159,2016,"District of Columbia","00143400","AMERICAN UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14027",131159,2016,"District of Columbia","00143400","AMERICAN UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14028",131159,2016,"District of Columbia","00143400","AMERICAN UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14029",131283,2016,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14030",131283,2016,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Unsubsidized Direct Loan&ndash,Undergraduate",1616,3264,1702,5775963,5775963,1616,3264,1702,5775963,5775963,"No","No",""
"14031",131283,2016,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Direct Loan Parent PLUS",401,798,444,9667101,9667101,401,798,444,9667101,9667101,"No","No",""
"14032",131283,2016,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14033",131283,2016,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14034",131283,2016,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14035",131283,2016,"District of Columbia","00143700","CATHOLIC UNIVERSITY OF AMERICA","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14036",131399,2016,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14037",131399,2016,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Unsubsidized Direct Loan&ndash,Undergraduate",1353,2407,1381,6268024,6268024,1353,2407,1381,6268024,6268024,"No","No",""
"14038",131399,2016,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Direct Loan Parent PLUS",22,42,22,238640,238640,22,42,22,238640,238640,"No","No",""
"14039",131399,2016,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14040",131399,2016,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14041",131399,2016,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14042",131399,2016,"District of Columbia","00144100","UNIVERSITY OF THE DISTRICT OF COLUMBIA","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14043",131405,2016,"District of Columbia","01280300","Dominican House of Studies","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14044",131405,2016,"District of Columbia","01280300","Dominican House of Studies","Unsubsidized Direct Loan&ndash,Undergraduate",0,0,0,0,0,0,0,0,0,0,"No","No",""
"14045",131405,2016,"District of Columbia","01280300","Dominican House of Studies","Direct Loan Parent PLUS",0,0,0,0,0,0,0,0,0,0,"No","No",""
"14046",131405,2016,"District of Columbia","01280300","Dominican House of Studies","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14047",131405,2016,"District of Columbia","01280300","Dominican House of Studies","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14048",131405,2016,"District of Columbia","01280300","Dominican House of Studies","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14049",131405,2016,"District of Columbia","01280300","Dominican House of Studies","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14050",131450,2016,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14051",131450,2016,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",354,708,396,1283596,1283596,354,708,396,1283596,1283596,"No","No",""
"14052",131450,2016,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Direct Loan Parent PLUS",56,114,62,698146,698146,56,114,62,698146,698146,"No","No",""
"14053",131450,2016,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14054",131450,2016,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14055",131450,2016,"District of Columbia","00144300","GALLAUDET UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14056",131450,2016,"District of Columbia","00144300","GALLAUDET UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14057",131469,2016,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14058",131469,2016,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3827,7549,3945,13301093,13301093,3827,7549,3945,13301093,13301093,"No","No",""
"14059",131469,2016,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Direct Loan Parent PLUS",748,1610,891,18340848,18340848,748,1610,891,18340848,18340848,"No","No",""
"14060",131469,2016,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14061",131469,2016,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14062",131469,2016,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14063",131469,2016,"District of Columbia","00144400","GEORGE WASHINGTON UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14064",131496,2016,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14065",131496,2016,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",699,1310,700,2677113,2677113,699,1310,700,2677113,2677113,"No","No",""
"14066",131496,2016,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Direct Loan Parent PLUS",373,748,381,11976386,11976386,373,748,381,11976386,11976386,"No","No",""
"14067",131496,2016,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14068",131496,2016,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14069",131496,2016,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14070",131496,2016,"District of Columbia","00144500","GEORGETOWN UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14071",131520,2016,"District of Columbia","00144800","HOWARD UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14072",131520,2016,"District of Columbia","00144800","HOWARD UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",3076,6162,3107,10986855,10594138,3076,6162,3107,10986855,10594138,"No","No",""
"14073",131520,2016,"District of Columbia","00144800","HOWARD UNIVERSITY","Direct Loan Parent PLUS",1653,3671,1677,44220792,43433232,1653,3671,1677,44220793,43433230,"No","No",""
"14074",131520,2016,"District of Columbia","00144800","HOWARD UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14075",131520,2016,"District of Columbia","00144800","HOWARD UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14076",131520,2016,"District of Columbia","00144800","HOWARD UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14077",131520,2016,"District of Columbia","00144800","HOWARD UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"No","No",""
"14078",131803,2016,"District of Columbia","00145900","STRAYER UNIVERSITY","Subsidized Direct Loan&ndash,Undergraduate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"14079",131803,2016,"District of Columbia","00145900","STRAYER UNIVERSITY","Unsubsidized Direct Loan&ndash,Undergraduate",4073.78125,11528.411133,4787.703125,23903562,23909136,28531,80740,33531,167410200,167449234,"Yes","No",""
"14080",131803,2016,"District of Columbia","00145900","STRAYER UNIVERSITY","Direct Loan Parent PLUS",28.985229,80.673172,31.412563,242392.046875,242392.046875,203,565,220,1697609,1697609,"Yes","No",""
"14081",131803,2016,"District of Columbia","00145900","STRAYER UNIVERSITY","Subsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"14082",131803,2016,"District of Columbia","00145900","STRAYER UNIVERSITY","Unsubsidized Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"14083",131803,2016,"District of Columbia","00145900","STRAYER UNIVERSITY","Parent PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
"14084",131803,2016,"District of Columbia","00145900","STRAYER UNIVERSITY","PLUS Federal Family Education Loans",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Yes","No",""
